Date,Open,High,Low,Close,Adj Close,Volume
2014-06-11,76.959999,77.430000,76.720001,76.870003,72.274338,3427500
2014-06-12,76.980003,77.139999,75.459999,75.720001,71.193085,3836400
2014-06-13,75.720001,76.139999,75.129997,75.940002,71.399925,3194900
2014-06-16,75.599998,75.779999,74.900002,75.110001,70.619553,5673600
2014-06-17,75.139999,75.430000,74.550003,74.980003,70.497299,4163700
2014-06-18,74.949997,75.209999,74.400002,75.120003,70.628944,3820800
2014-06-19,75.080002,75.419998,74.099998,74.269997,69.829773,5501900
2014-06-20,74.529999,75.010002,73.480003,73.809998,69.397270,9339300
2014-06-23,73.589996,74.300003,73.199997,74.139999,69.707520,4899900
2014-06-24,74.089996,74.790001,72.550003,72.699997,68.353622,5943800
2014-06-25,72.559998,73.550003,72.540001,73.040001,68.673279,3813600
2014-06-26,73.260002,73.279999,72.559998,72.769997,68.419434,4085000
2014-06-27,72.519997,73.610001,72.449997,73.400002,69.011787,12447500
2014-06-30,73.239998,73.879997,73.059998,73.470001,69.077583,4737000
2014-07-01,74.199997,75.910004,74.139999,75.529999,71.014450,6330900
2014-07-02,74.860001,76.389999,74.860001,76.199997,71.644394,3973700
2014-07-03,76.599998,76.900002,76.349998,76.739998,72.152107,3213400
2014-07-07,76.440002,76.639999,75.940002,76.180000,71.728409,3591100
2014-07-08,76.110001,76.150002,75.129997,75.690002,71.267036,3903600
2014-07-09,75.870003,76.669998,75.599998,76.629997,72.152107,3337000
2014-07-10,75.650002,75.959999,74.750000,75.470001,71.059891,3318000
2014-07-11,75.540001,75.849998,75.260002,75.830002,71.398857,2759000
2014-07-14,76.440002,77.709999,76.040001,77.330002,72.811195,5585800
2014-07-15,77.989998,79.220001,77.860001,78.320000,73.743355,7508400
2014-07-16,78.650002,78.690002,77.949997,78.309998,73.733917,3623200
2014-07-17,77.309998,77.870003,76.250000,76.389999,71.926125,5467000
2014-07-18,76.750000,77.650002,76.449997,77.500000,72.971252,3485700
2014-07-21,77.110001,77.440002,76.589996,77.349998,72.830017,3101300
2014-07-22,77.519997,78.389999,77.349998,78.269997,73.696259,3467200
2014-07-23,78.160004,78.379997,77.190002,77.739998,73.197235,3525800
2014-07-24,77.930000,78.059998,76.919998,77.570000,73.037170,5149600
2014-07-25,75.629997,76.029999,75.220001,75.750000,71.323524,5870200
2014-07-28,75.699997,76.209999,75.519997,76.190002,71.737816,3209100
2014-07-29,76.309998,76.610001,75.650002,75.889999,71.455338,4017200
2014-07-30,76.070000,76.290001,75.449997,75.910004,71.474190,5521200
2014-07-31,76.300003,76.320000,73.809998,74.150002,69.817032,7393700
2014-08-01,73.839996,75.440002,73.639999,74.980003,70.598503,6029500
2014-08-04,75.389999,75.849998,75.080002,75.680000,71.257622,4924000
2014-08-05,75.309998,75.660004,74.809998,75.199997,70.805664,4639000
2014-08-06,74.849998,75.580002,74.690002,75.360001,70.956306,2782900
2014-08-07,75.540001,75.680000,73.820000,74.059998,69.732269,4708000
2014-08-08,74.000000,75.230003,73.750000,75.169998,70.777397,3614300
2014-08-11,75.540001,76.070000,74.989998,75.629997,71.210526,3546600
2014-08-12,75.360001,75.820000,74.930000,75.629997,71.210526,2752400
2014-08-13,75.849998,76.510002,75.589996,76.300003,71.841370,3389600
2014-08-14,76.599998,76.610001,75.660004,76.050003,71.605972,2411400
2014-08-15,76.410004,76.570000,74.980003,75.209999,70.815086,4351900
2014-08-18,75.690002,76.820000,75.690002,76.769997,72.283913,4030300
2014-08-19,76.750000,76.800003,76.089996,76.400002,71.935539,3562200
2014-08-20,75.970001,76.480003,75.900002,76.389999,71.926125,2608200
2014-08-21,76.510002,77.120003,76.290001,76.989998,72.491074,2690000
2014-08-22,76.750000,76.879997,76.150002,76.480003,72.010880,2500700
2014-08-25,77.110001,77.209999,76.389999,76.430000,71.963791,3386300
2014-08-26,76.790001,77.849998,76.540001,77.000000,72.500458,3849000
2014-08-27,77.019997,77.120003,76.500000,76.639999,72.161514,1980800
2014-08-28,76.089996,76.430000,75.660004,76.160004,71.709587,2991600
2014-08-29,76.300003,76.480003,75.730003,75.809998,71.380005,3231600
2014-09-02,75.930000,76.010002,75.440002,75.580002,71.163460,3613200
2014-09-03,76.099998,76.190002,75.730003,75.940002,71.502419,2870200
2014-09-04,76.029999,76.820000,76.000000,76.379997,71.916725,2680300
2014-09-05,76.190002,76.930000,75.860001,76.860001,72.368645,3487400
2014-09-08,76.589996,76.849998,75.900002,76.230003,71.775467,2845600
2014-09-09,76.260002,76.510002,75.690002,76.070000,71.624817,4144700
2014-09-10,76.089996,76.930000,75.879997,76.650002,72.170929,4188000
2014-09-11,76.320000,76.449997,75.410004,75.620003,71.201134,4673100
2014-09-12,75.680000,76.070000,74.930000,75.470001,71.059891,4239500
2014-09-15,75.190002,75.419998,74.779999,75.239998,70.843292,4046800
2014-09-16,75.650002,76.800003,74.940002,76.589996,72.114456,4870400
2014-09-17,76.879997,76.900002,75.470001,76.220001,71.766052,5549400
2014-09-18,76.639999,77.809998,76.230003,77.800003,73.253731,5782900
2014-09-19,77.940002,78.370003,77.239998,77.279999,72.764130,8492600
2014-09-22,77.260002,77.360001,76.080002,76.160004,71.709587,3432900
2014-09-23,75.980003,76.250000,75.500000,75.510002,71.097549,3908100
2014-09-24,75.699997,77.050003,75.550003,77.050003,72.547569,3618900
2014-09-25,76.540001,76.639999,74.720001,74.720001,70.353737,5006100
2014-09-26,74.750000,75.169998,74.500000,75.059998,70.673843,3767500
2014-09-29,74.150002,74.889999,73.790001,74.519997,70.165390,3905900
2014-09-30,74.470001,75.309998,73.919998,73.919998,69.600464,9347500
2014-10-01,73.820000,74.180000,73.070000,73.320000,69.035515,6619400
2014-10-02,72.870003,73.730003,72.589996,73.419998,69.129669,5607000
2014-10-03,74.050003,74.629997,73.900002,74.330002,69.986496,5338000
2014-10-06,74.620003,74.779999,74.389999,74.510002,70.155998,4783400
2014-10-07,74.099998,74.320000,72.940002,72.940002,68.779243,5842000
2014-10-08,72.750000,74.070000,72.480003,74.059998,69.835373,4116100
2014-10-09,73.980003,73.989998,71.809998,71.830002,67.732590,5790800
2014-10-10,71.800003,72.300003,70.500000,70.500000,66.478455,5981300
2014-10-13,70.589996,71.209999,69.639999,69.779999,65.799538,6039500
2014-10-14,70.040001,71.669998,70.000000,71.000000,66.949913,8181000
2014-10-15,69.959999,71.730003,69.660004,71.300003,67.232826,11596100
2014-10-16,70.080002,71.489998,69.849998,70.860001,66.817909,9418000
2014-10-17,71.699997,72.160004,70.860001,71.559998,67.477997,5888500
2014-10-20,71.209999,72.059998,71.139999,72.040001,67.930603,3281600
2014-10-21,72.870003,74.279999,72.550003,74.160004,69.929672,4556400
2014-10-22,74.110001,74.360001,73.180000,73.220001,69.043282,4155400
2014-10-23,74.099998,74.660004,73.769997,74.089996,69.863640,3604100
2014-10-24,73.839996,74.080002,73.389999,74.000000,69.778801,3374400
2014-10-27,74.000000,74.529999,73.760002,74.110001,69.882523,3402600
2014-10-28,74.540001,76.010002,74.470001,76.000000,71.664696,4992800
2014-10-29,76.190002,76.970001,75.580002,75.989998,71.655289,6213500
2014-10-30,78.349998,83.220001,78.300003,83.129997,78.388008,16292400
2014-10-31,83.209999,84.830002,83.199997,83.750000,78.972626,11664600
2014-11-03,83.820000,84.349998,83.820000,84.129997,79.330940,6661300
2014-11-04,83.860001,84.209999,82.699997,83.989998,79.198952,5977100
2014-11-05,84.500000,86.400002,84.379997,85.989998,81.084831,7999000
2014-11-06,86.000000,86.379997,85.489998,85.750000,80.858536,5147900
2014-11-07,85.940002,85.940002,84.589996,84.800003,79.962730,4926000
2014-11-10,84.720001,85.110001,84.209999,84.849998,80.009865,4526100
2014-11-11,84.980003,85.120003,84.250000,84.589996,79.764709,2679900
2014-11-12,83.760002,84.680000,83.330002,84.349998,79.538422,3121300
2014-11-13,84.540001,84.739998,83.750000,84.199997,79.396957,3096500
2014-11-14,84.320000,84.339996,83.639999,84.050003,79.255516,2224200
2014-11-17,83.800003,84.260002,83.169998,83.199997,78.453995,3368500
2014-11-18,83.250000,84.239998,83.180000,83.900002,79.114090,3142700
2014-11-19,83.699997,84.489998,83.410004,84.279999,79.472397,2501100
2014-11-20,83.500000,84.849998,83.290001,84.599998,79.774139,3452200
2014-11-21,85.739998,85.879997,84.209999,84.720001,79.887299,4969500
2014-11-24,84.820000,85.190002,84.650002,84.989998,80.141876,5150400
2014-11-25,85.099998,86.739998,85.080002,86.339996,81.414879,5623400
2014-11-26,86.260002,86.900002,85.959999,86.559998,81.622345,3327600
2014-11-28,87.000000,87.889999,86.680000,87.290001,82.310692,2452800
2014-12-01,86.559998,88.160004,86.349998,87.459999,82.471016,4989800
2014-12-02,87.910004,87.949997,86.540001,87.690002,82.687881,5458300
2014-12-03,88.209999,89.239998,87.680000,88.320000,83.281937,6085400
2014-12-04,88.379997,89.440002,88.139999,88.769997,83.706284,3527900
2014-12-05,89.870003,89.870003,88.849998,89.080002,83.998589,3739900
2014-12-08,89.040001,89.559998,87.879997,88.040001,83.017914,4473300
2014-12-09,86.570000,88.050003,86.400002,87.839996,82.829300,3732400
2014-12-10,87.529999,88.029999,86.209999,86.330002,81.405441,3277400
2014-12-11,86.760002,88.180000,86.750000,87.690002,82.687881,4078500
2014-12-12,86.570000,87.320000,84.110001,84.129997,79.330940,6644500
2014-12-15,85.139999,85.290001,83.540001,84.610001,79.783554,4921600
2014-12-16,83.720001,84.970001,82.050003,82.639999,77.925941,6970300
2014-12-17,82.790001,84.870003,82.400002,84.730003,79.896729,6443700
2014-12-18,86.120003,86.919998,85.400002,86.919998,81.961807,6442100
2014-12-19,86.980003,87.290001,86.139999,86.440002,81.509178,6262000
2014-12-22,86.750000,86.970001,86.209999,86.830002,81.876938,2561600
2014-12-23,87.459999,87.849998,86.750000,87.629997,82.631294,2749700
2014-12-24,87.699997,88.300003,87.529999,87.769997,82.763313,1219500
2014-12-26,87.900002,88.070000,87.519997,87.769997,82.763313,1508400
2014-12-29,87.639999,88.489998,87.500000,87.680000,82.678413,2376100
2014-12-30,87.349998,87.750000,86.510002,86.970001,82.008942,2493300
2014-12-31,87.180000,87.540001,86.160004,86.160004,81.245140,2811100
2015-01-02,86.680000,87.360001,84.919998,85.680000,80.792542,4505800
2015-01-05,85.290001,85.349998,83.050003,83.269997,78.520012,6441400
2015-01-06,83.660004,83.779999,81.800003,83.089996,78.350258,7690000
2015-01-07,84.099998,84.279999,83.070000,84.220001,79.569038,5846800
2015-01-08,85.190002,85.620003,85.029999,85.529999,80.806702,5174200
2015-01-09,85.970001,86.000000,84.400002,84.440002,79.776894,4582200
2015-01-12,84.410004,84.849998,82.910004,83.360001,78.756531,4030100
2015-01-13,84.089996,85.239998,82.739998,83.550003,78.936020,4222100
2015-01-14,82.000000,83.480003,81.839996,83.459999,78.851006,5084300
2015-01-15,83.800003,84.129997,82.180000,82.250000,77.707848,4331500
2015-01-16,82.050003,83.860001,81.830002,83.800003,79.172226,4763700
2015-01-20,84.389999,84.889999,83.190002,84.260002,79.606842,3540600
2015-01-21,83.779999,84.349998,83.300003,83.720001,79.096634,3598400
2015-01-22,83.360001,84.529999,82.500000,84.379997,79.720207,4796200
2015-01-23,84.279999,84.830002,83.800003,84.389999,79.729652,5012200
2015-01-26,84.300003,84.699997,82.870003,83.599998,78.983269,5440400
2015-01-27,82.610001,82.809998,80.959999,81.769997,77.254341,5486000
2015-01-28,83.330002,83.550003,80.669998,80.739998,76.281227,5070200
2015-01-29,80.300003,81.550003,79.820000,81.379997,76.885857,6277200
2015-01-30,84.029999,84.800003,81.489998,82.029999,77.499962,13332400
2015-02-02,81.709999,83.230003,80.580002,82.980003,78.397522,10576500
2015-02-03,83.279999,83.879997,82.440002,83.809998,79.181679,8490400
2015-02-04,83.919998,84.970001,83.519997,84.180000,79.531265,4923200
2015-02-05,84.580002,85.910004,84.000000,85.820000,81.080658,5426000
2015-02-06,85.620003,85.769997,83.959999,84.160004,79.512360,5540900
2015-02-09,83.970001,84.830002,83.610001,84.589996,79.918602,3951100
2015-02-10,85.169998,85.180000,83.889999,84.230003,79.578476,4441800
2015-02-11,84.230003,84.790001,83.940002,84.459999,79.795792,4051300
2015-02-12,85.430000,87.980003,85.309998,87.519997,82.686768,7053500
2015-02-13,87.830002,87.989998,86.620003,87.139999,82.327766,5510900
2015-02-17,87.930000,88.169998,87.239998,87.519997,82.686768,5083400
2015-02-18,87.519997,87.839996,86.849998,87.730003,82.885201,2974300
2015-02-19,87.639999,89.430000,87.580002,89.199997,84.274002,5271700
2015-02-20,89.019997,90.940002,88.879997,90.790001,85.776215,6276500
2015-02-23,90.919998,91.139999,89.940002,91.120003,86.087982,4316300
2015-02-24,90.550003,91.650002,90.239998,91.320000,86.276962,5547500
2015-02-25,92.050003,92.760002,91.389999,92.669998,87.552399,6144400
2015-02-26,92.889999,93.000000,91.059998,91.260002,86.220253,5666700
2015-02-27,91.010002,91.680000,89.970001,90.129997,85.152649,4675300
2015-03-02,89.559998,92.160004,89.500000,92.019997,86.938293,5568300
2015-03-03,91.900002,91.940002,90.519997,90.970001,85.946274,3444400
2015-03-04,90.639999,91.889999,90.129997,91.709999,86.645416,4733900
2015-03-05,92.000000,92.949997,91.449997,92.809998,87.684662,4651300
2015-03-06,92.510002,92.529999,90.669998,90.790001,85.776215,4963200
2015-03-09,90.519997,91.440002,90.070000,91.120003,86.087982,4144800
2015-03-10,90.180000,90.389999,88.839996,88.839996,83.933899,5050200
2015-03-11,87.589996,88.169998,86.849998,86.970001,82.167175,9452300
2015-03-12,87.730003,89.510002,87.680000,89.250000,84.321259,7035500
2015-03-13,89.250000,89.250000,87.349998,87.750000,82.904099,4609700
2015-03-16,88.500000,88.930000,87.930000,88.709999,83.811066,3843900
2015-03-17,88.260002,88.559998,87.750000,87.970001,83.111946,2880800
2015-03-18,87.720001,89.260002,87.220001,88.879997,83.971710,5437300
2015-03-19,88.849998,89.669998,88.639999,89.019997,84.103973,3172500
2015-03-20,89.570000,90.360001,89.379997,89.820000,84.859795,4372000
2015-03-23,89.940002,90.650002,89.320000,89.330002,84.396805,3395200
2015-03-24,89.400002,89.940002,89.040001,89.489998,84.547997,4050500
2015-03-25,89.570000,89.620003,87.370003,87.370003,82.545113,3813600
2015-03-26,86.709999,88.300003,86.559998,87.930000,83.074165,4141800
2015-03-27,87.900002,88.320000,86.870003,87.250000,82.431732,4927400
2015-03-30,87.639999,88.290001,87.480003,87.669998,82.828522,3451100
2015-03-31,87.330002,88.260002,86.389999,86.389999,81.619209,5985500
2015-04-01,86.730003,86.739998,85.370003,86.739998,81.949890,4736900
2015-04-02,86.919998,87.870003,86.669998,87.029999,82.223862,4628400
2015-04-06,86.349998,87.660004,86.220001,87.339996,82.516731,5853800
2015-04-07,87.459999,88.510002,87.269997,87.919998,83.217155,4091200
2015-04-08,88.400002,89.690002,88.279999,89.320000,84.542274,3659900
2015-04-09,89.099998,89.699997,88.139999,89.059998,84.296196,3482100
2015-04-10,89.480003,89.480003,88.320000,88.570000,83.832397,2575300
2015-04-13,88.629997,89.430000,88.250000,88.250000,83.529510,3526000
2015-04-14,88.010002,89.470001,88.010002,89.120003,84.352966,3453500
2015-04-15,89.150002,89.570000,88.660004,89.250000,84.476028,2683600
2015-04-16,88.949997,89.180000,88.589996,88.720001,83.974365,2952100
2015-04-17,87.989998,88.309998,86.589996,86.930000,82.280098,4352800
2015-04-20,87.220001,87.889999,87.010002,87.330002,82.658707,2681000
2015-04-21,87.500000,88.180000,87.269997,87.769997,83.075172,3148200
2015-04-22,88.480003,92.430000,88.480003,91.199997,86.321709,12232000
2015-04-23,91.199997,91.400002,90.180000,90.879997,86.018845,4322300
2015-04-24,90.720001,91.160004,90.209999,90.720001,85.867409,3519200
2015-04-27,90.930000,91.269997,89.690002,89.750000,84.949287,4854300
2015-04-28,89.650002,90.440002,89.309998,90.230003,85.403603,4786300
2015-04-29,91.129997,93.589996,89.809998,90.250000,85.422523,9364700
2015-04-30,90.250000,91.389999,89.660004,90.209999,85.384674,7470700
2015-05-01,90.360001,91.309998,90.260002,91.250000,86.369034,4663100
2015-05-04,91.489998,91.989998,90.809998,91.180000,86.302803,4596900
2015-05-05,91.139999,91.919998,90.559998,90.779999,85.924164,3707000
2015-05-06,91.050003,91.449997,89.959999,90.570000,85.725441,3495800
2015-05-07,90.709999,92.160004,90.349998,92.050003,87.126251,4369800
2015-05-08,92.839996,94.330002,92.639999,93.510002,88.508156,9933400
2015-05-11,93.480003,93.919998,92.500000,92.519997,87.571083,4731400
2015-05-12,91.889999,92.730003,91.580002,92.389999,87.448059,5191800
2015-05-13,92.750000,92.980003,92.019997,92.519997,87.571083,3443200
2015-05-14,93.099998,93.900002,92.800003,93.839996,88.820511,3467200
2015-05-15,93.839996,94.500000,93.029999,93.220001,88.233665,3403800
2015-05-18,92.900002,93.160004,91.830002,93.080002,88.101143,4281200
2015-05-19,93.610001,94.070000,93.150002,93.800003,88.782639,3279700
2015-05-20,94.099998,94.099998,92.809998,93.239998,88.252602,2701100
2015-05-21,93.089996,93.349998,92.730003,92.900002,87.930809,2891000
2015-05-22,92.949997,93.290001,92.650002,92.690002,87.731987,2448200
2015-05-26,92.599998,92.639999,91.550003,91.889999,86.974808,2965400
2015-05-27,92.110001,92.779999,91.889999,92.589996,87.637367,2597800
2015-05-28,92.599998,92.959999,92.110001,92.820000,87.855080,1777700
2015-05-29,92.809998,92.919998,92.150002,92.260002,87.324997,3561400
2015-06-01,92.400002,92.940002,91.610001,92.559998,87.608948,2635400
2015-06-02,92.139999,93.519997,91.440002,93.169998,88.186348,2795500
2015-06-03,93.300003,94.059998,92.900002,93.500000,88.498672,3638000
2015-06-04,92.949997,93.660004,92.320000,92.570000,87.618431,3320300
2015-06-05,92.440002,92.839996,91.699997,92.620003,87.665771,2655000
2015-06-08,92.389999,92.610001,91.769997,91.900002,86.984268,2561500
2015-06-09,91.730003,92.309998,91.300003,92.089996,87.164108,2375100
2015-06-10,92.500000,94.360001,92.400002,94.169998,89.132851,3727600
2015-06-11,94.349998,95.129997,93.980003,94.500000,89.445190,3403600
2015-06-12,94.050003,94.269997,93.209999,93.769997,88.754242,2777500
2015-06-15,92.930000,93.540001,92.150002,93.300003,88.309395,3229000
2015-06-16,93.330002,94.419998,93.080002,94.150002,89.113930,2446100
2015-06-17,94.349998,94.970001,93.900002,94.449997,89.397850,2962100
2015-06-18,94.570000,96.309998,94.540001,96.050003,90.912270,4208000
2015-06-19,95.820000,95.959999,94.720001,94.809998,89.738602,5011200
2015-06-22,95.589996,96.129997,95.260002,95.419998,90.315987,3290100
2015-06-23,95.669998,95.980003,95.349998,95.699997,90.581017,4195400
2015-06-24,95.379997,96.150002,95.290001,95.510002,90.401184,3682500
2015-06-25,95.870003,95.870003,94.279999,94.459999,89.407326,3214900
2015-06-26,94.800003,94.830002,93.900002,94.510002,89.454674,3201100
2015-06-29,93.680000,94.120003,92.410004,92.519997,87.571083,4426500
2015-06-30,93.199997,94.040001,92.739998,93.480003,88.479767,4750400
2015-07-01,94.470001,94.949997,94.000000,94.500000,89.445190,3737000
2015-07-02,94.489998,94.760002,93.900002,94.239998,89.199097,3034700
2015-07-06,93.400002,94.680000,93.230003,94.519997,89.464119,3042000
2015-07-07,94.540001,94.540001,92.290001,93.889999,89.018524,4859200
2015-07-08,92.970001,93.269997,92.129997,92.489998,87.691185,4367200
2015-07-09,93.730003,94.139999,92.989998,93.040001,88.212624,2986000
2015-07-10,94.449997,95.000000,94.080002,94.620003,89.710648,2721800
2015-07-13,95.370003,95.699997,95.110001,95.500000,90.544998,3454400
2015-07-14,95.699997,95.900002,95.150002,95.269997,90.326874,3148400
2015-07-15,95.510002,95.599998,94.650002,95.250000,90.307945,3969400
2015-07-16,95.750000,95.970001,95.459999,95.820000,90.848381,3100400
2015-07-17,95.559998,96.260002,94.459999,96.080002,91.094887,2726300
2015-07-20,96.559998,97.760002,96.410004,97.260002,92.213676,4621700
2015-07-21,97.199997,97.400002,96.320000,96.709999,91.692192,3836200
2015-07-22,96.300003,97.360001,96.150002,96.879997,91.853401,3809900
2015-07-23,96.900002,96.970001,94.870003,95.160004,90.222610,4896900
2015-07-24,97.300003,97.489998,95.519997,95.830002,90.857887,6798800
2015-07-27,95.470001,95.830002,94.300003,94.389999,89.492577,4538900
2015-07-28,95.070000,95.470001,94.709999,95.160004,90.222610,6528700
2015-07-29,94.400002,97.949997,93.000000,96.730003,91.711151,11420600
2015-07-30,96.639999,98.820000,96.110001,98.410004,93.304001,4407300
2015-07-31,98.650002,98.779999,97.269997,97.400002,92.346397,3956700
2015-08-03,97.739998,97.879997,96.309998,97.440002,92.384315,2989800
2015-08-04,97.449997,98.300003,97.139999,97.300003,92.251625,2976200
2015-08-05,98.080002,98.730003,97.790001,98.269997,93.171249,3306100
2015-08-06,98.559998,98.610001,96.919998,97.160004,92.118874,4109900
2015-08-07,97.089996,97.790001,96.559998,97.769997,92.697205,3114900
2015-08-10,98.370003,99.180000,97.800003,98.080002,92.991112,3445500
2015-08-11,97.199997,97.769997,96.699997,97.199997,92.156754,4178100
2015-08-12,96.559998,97.339996,95.269997,97.040001,92.005081,3924200
2015-08-13,97.290001,97.900002,96.580002,97.230003,92.185219,2440200
2015-08-14,97.230003,98.070000,96.860001,97.889999,92.810982,1849200
2015-08-17,97.559998,97.949997,96.800003,97.860001,92.782532,2423900
2015-08-18,97.680000,98.110001,97.500000,97.599998,92.536041,2215000
2015-08-19,97.150002,97.480003,96.169998,96.599998,91.587891,3737000
2015-08-20,95.970001,96.120003,94.519997,94.559998,89.653748,4884000
2015-08-21,93.529999,93.930000,90.639999,90.680000,85.975067,7992200
2015-08-24,85.500000,90.550003,74.610001,87.830002,83.272972,11374700
2015-08-25,90.830002,90.889999,86.660004,86.820000,82.315361,6600600
2015-08-26,88.910004,91.870003,87.949997,91.709999,86.951630,6591600
2015-08-27,93.150002,94.209999,92.050003,94.050003,89.170212,5435400
2015-08-28,93.690002,94.169998,93.059998,94.080002,89.198647,3136600
2015-08-31,93.419998,93.639999,92.000000,92.370003,87.577400,4963100
2015-09-01,90.059998,91.040001,88.540001,89.050003,84.429634,6341900
2015-09-02,90.160004,90.570000,88.989998,90.430000,85.738045,5175400
2015-09-03,90.989998,92.349998,90.940002,91.650002,86.894745,3617900
2015-09-04,90.750000,90.930000,89.889999,90.529999,85.832848,3595400
2015-09-08,92.209999,93.129997,91.580002,92.900002,88.079895,4176300
2015-09-09,91.199997,93.550003,89.769997,89.970001,85.301903,8118200
2015-09-10,89.800003,90.690002,89.550003,89.680000,85.026909,7370000
2015-09-11,89.510002,91.419998,89.459999,91.349998,86.610306,4572400
2015-09-14,91.279999,91.449997,90.550003,90.940002,86.221588,3740400
2015-09-15,91.279999,92.599998,90.180000,92.110001,87.330872,4670200
2015-09-16,92.320000,92.769997,91.870003,92.730003,87.918709,4128600
2015-09-17,92.650002,94.839996,92.629997,93.209999,88.373817,4627000
2015-09-18,92.050003,93.320000,91.839996,92.150002,87.368790,8342900
2015-09-21,92.870003,94.070000,92.589996,93.050003,88.222099,3998800
2015-09-22,91.730003,92.309998,91.410004,92.070000,87.292938,3457100
2015-09-23,91.910004,92.739998,91.809998,92.139999,87.359306,2557000
2015-09-24,91.410004,91.570000,90.110001,91.120003,86.392220,3513900
2015-09-25,92.089996,92.099998,90.699997,91.300003,86.562897,3880800
2015-09-28,90.970001,91.099998,88.150002,88.349998,83.765953,4966800
2015-09-29,88.669998,89.550003,88.019997,88.760002,84.154648,4501200
2015-09-30,90.199997,90.290001,88.949997,90.120003,85.444115,4550800
2015-10-01,90.570000,90.879997,89.400002,90.730003,86.022469,4496000
2015-10-02,89.269997,92.120003,88.919998,92.070000,87.292938,3543600
2015-10-05,92.790001,94.370003,92.550003,94.330002,89.435677,3837600
2015-10-06,94.000000,94.849998,93.769997,93.919998,89.046967,3641700
2015-10-07,94.510002,95.269997,94.199997,95.180000,90.395584,3754300
2015-10-08,94.699997,96.000000,94.650002,95.870003,91.050903,2970500
2015-10-09,95.629997,96.190002,95.110001,95.820000,91.003418,4733200
2015-10-12,95.830002,96.820000,95.820000,96.639999,91.782196,2577900
2015-10-13,96.320000,96.669998,95.879997,95.930000,91.107857,2415100
2015-10-14,95.709999,96.190002,94.790001,95.029999,90.253105,2832500
2015-10-15,95.959999,97.160004,95.519997,97.160004,92.276077,2896900
2015-10-16,97.370003,97.690002,96.660004,97.639999,92.731888,3388300
2015-10-19,97.209999,97.989998,97.010002,97.739998,92.826897,4024100
2015-10-20,97.480003,97.830002,97.070000,97.669998,92.760422,2451600
2015-10-21,98.110001,98.360001,96.480003,96.599998,91.744202,2899600
2015-10-22,97.440002,98.739998,97.160004,98.019997,93.092812,4033400
2015-10-23,99.250000,99.860001,98.180000,99.790001,94.773857,5240400
2015-10-26,98.500000,99.930000,98.500000,99.629997,94.621887,3652000
2015-10-27,99.349998,99.470001,97.839996,98.430000,93.482224,3789300
2015-10-28,98.730003,100.129997,98.360001,100.089996,95.058762,4583800
2015-10-29,99.879997,101.650002,99.000000,100.589996,95.533630,4940600
2015-10-30,100.769997,101.000000,98.720001,98.989998,94.014038,5539000
2015-11-02,98.900002,99.669998,98.690002,99.379997,94.384430,5480700
2015-11-03,99.449997,100.550003,99.010002,100.120003,95.087273,4497500
2015-11-04,100.099998,100.690002,99.510002,100.519997,95.467155,3292200
2015-11-05,100.000000,101.199997,99.809998,100.690002,95.628586,3032300
2015-11-06,100.800003,101.510002,100.269997,101.500000,96.397903,4333200
2015-11-09,101.040001,101.169998,99.800003,100.470001,95.419662,3722700
